Speaker,Text,Context,filename,Summary
S1,"Okay. That was my last question. And so just to be transparent, your search results","Besides Google, delving into the PubMed results is really a huge part of what I do.",Cataldo-etal_G12_Transcript,"Besides Google, delving into the PubMed results is really a huge part of what I do."
S3,Okay. That makes sense.,"Okay. That was my last question. And so just to be transparent, your search results",Cataldo-etal_G12_Transcript,"Okay. That was my last question. And so just to be transparent, your search results"
S1,"You probably figured that out, but I just wanted to be transparent about that.",Okay. That makes sense.,Cataldo-etal_G12_Transcript,Okay. That makes sense.
S3,Yeah.,"You probably figured that out, but I just wanted to be transparent about that.",Cataldo-etal_G12_Transcript,"You probably figured that out, but I just wanted to be transparent about that."
S1,Okay. So then I stop the recording?,Yeah.,Cataldo-etal_G12_Transcript,Yeah.
S2,I'm a second year in nurse practitioner's School. So second year of grad school.,Okay. So now it's recording. So what's your current year in school?,Cataldo-etal_G15_Transcript,Okay. So now it's recording. So what's your current year in school?
S1,And have any of your parents or guardians received a bachelor's degree?,I'm a second year in nurse practitioner's School. So second year of grad school.,Cataldo-etal_G15_Transcript,I'm a second year in nurse practitioner's School. So second year of grad school.
S2,No.,And have any of your parents or guardians received a bachelor's degree?,Cataldo-etal_G15_Transcript,And have any of your parents or guardians received a bachelor's degree?
S1,Have you asked a librarian for help with a research project?,No.,Cataldo-etal_G15_Transcript,No.
S2,No.,Have you asked a librarian for help with a research project?,Cataldo-etal_G15_Transcript,Have you asked a librarian for help with a research project?
S1,Have you ever attended a lecture or a workshop that was taught by a librarian?,No.,Cataldo-etal_G15_Transcript,No.
S2,Yes.,Have you ever attended a lecture or a workshop that was taught by a librarian?,Cataldo-etal_G15_Transcript,Have you ever attended a lecture or a workshop that was taught by a librarian?
S1,Okay. And about how many times in the last two years have you attended workshops,Yes.,Cataldo-etal_G15_Transcript,Yes.
S2,I think once in the last two years.,Okay. And about how many times in the last two years have you attended workshops,Cataldo-etal_G15_Transcript,Okay. And about how many times in the last two years have you attended workshops
S1,Have you ever taken a credit-earning course about research strategies that was,I think once in the last two years.,Cataldo-etal_G15_Transcript,I think once in the last two years.
S2,Not by a librarian.,Have you ever taken a credit-earning course about research strategies that was,Cataldo-etal_G15_Transcript,Have you ever taken a credit-earning course about research strategies that was
S1,Okay. Have you completed an online tutorial about searching for resources that was,Not by a librarian.,Cataldo-etal_G15_Transcript,Not by a librarian.
S2,"Sorry, say the question again?",Okay. Have you completed an online tutorial about searching for resources that was,Cataldo-etal_G15_Transcript,Okay. Have you completed an online tutorial about searching for resources that was
S1,Have you completed an online tutorial about searching for resources --,"Sorry, say the question again?",Cataldo-etal_G15_Transcript,"Sorry, say the question again?"
S2,No.,Have you completed an online tutorial about searching for resources --,Cataldo-etal_G15_Transcript,Have you completed an online tutorial about searching for resources --
S1,--created by a library? Okay. And how many research projects have you completed in,No.,Cataldo-etal_G15_Transcript,No.
S2,A lot. I'm actively doing one right now. I'd say maybe 4 or 5 at least.,--created by a library? Okay. And how many research projects have you completed in,Cataldo-etal_G15_Transcript,--created by a library? Okay. And how many research projects have you completed in
S1,Okay. And were any of these research projects on a science topic?,A lot. I'm actively doing one right now. I'd say maybe 4 or 5 at least.,Cataldo-etal_G15_Transcript,A lot. I'm actively doing one right now. I'd say maybe 4 or 5 at least.
S2,"Almost all of them were, yeah.",Okay. And were any of these research projects on a science topic?,Cataldo-etal_G15_Transcript,Okay. And were any of these research projects on a science topic?
S1,Think about your last research project -- or it could be the one you're currently doing.,"Almost all of them were, yeah.",Cataldo-etal_G15_Transcript,"Almost all of them were, yeah."
S2,So I'm currently doing one and it's called The Care and Communication Bundle and it's,Think about your last research project -- or it could be the one you're currently doing.,Cataldo-etal_G15_Transcript,Think about your last research project -- or it could be the one you're currently doing.
S1,"Okay. That's good. That's a cool project by the way, very cool [laughter]. For this",So I'm currently doing one and it's called The Care and Communication Bundle and it's,Cataldo-etal_G15_Transcript,So I'm currently doing one and it's called The Care and Communication Bundle and it's
S2,I was actually handed down this project from my faculty member. I'm doing a second,"Okay. That's good. That's a cool project by the way, very cool [laughter]. For this",Cataldo-etal_G15_Transcript,"Okay. That's good. That's a cool project by the way, very cool [laughter]. For this"
S1,So kind of started with your faculty?,I was actually handed down this project from my faculty member. I'm doing a second,Cataldo-etal_G15_Transcript,I was actually handed down this project from my faculty member. I'm doing a second
S2,I would say so.,So kind of started with your faculty?,Cataldo-etal_G15_Transcript,So kind of started with your faculty?
S1,All right. And then where else did you go to get information for your project?,I would say so.,Cataldo-etal_G15_Transcript,I would say so.
S2,"I just did like a CINAHL, PubMed. I did the sort of thing like --",All right. And then where else did you go to get information for your project?,Cataldo-etal_G15_Transcript,All right. And then where else did you go to get information for your project?
S1,What was the first one?,"I just did like a CINAHL, PubMed. I did the sort of thing like --",Cataldo-etal_G15_Transcript,"I just did like a CINAHL, PubMed. I did the sort of thing like --"
S2,"CINAHL. It's like a nursing [crosstalk]. It's C-I-N-A-H-L, I believe. It's all in caps.",What was the first one?,Cataldo-etal_G15_Transcript,What was the first one?
S1,Okay. I knew PubMed. Anything else?,"CINAHL. It's like a nursing [crosstalk]. It's C-I-N-A-H-L, I believe. It's all in caps.",Cataldo-etal_G15_Transcript,"CINAHL. It's like a nursing [crosstalk]. It's C-I-N-A-H-L, I believe. It's all in caps."
S2,And then I think I just googled it and tried to find more [inaudible] up to date. And,Okay. I knew PubMed. Anything else?,Cataldo-etal_G15_Transcript,Okay. I knew PubMed. Anything else?
S1,Cool. And then how did you keep track of the resources that interested you? That's,And then I think I just googled it and tried to find more [inaudible] up to date. And,Cataldo-etal_G15_Transcript,And then I think I just googled it and tried to find more [inaudible] up to date. And
S2,"Oh, probably Word. Microsoft Word.",Cool. And then how did you keep track of the resources that interested you? That's,Cataldo-etal_G15_Transcript,Cool. And then how did you keep track of the resources that interested you? That's
S1,Okay. Then I'll put these back in. And what did you use to create your bibliography or,"Oh, probably Word. Microsoft Word.",Cataldo-etal_G15_Transcript,"Oh, probably Word. Microsoft Word."
S2,"No, just Microsoft Word. And then using like [Alpha APA?], basically.",Okay. Then I'll put these back in. And what did you use to create your bibliography or,Cataldo-etal_G15_Transcript,Okay. Then I'll put these back in. And what did you use to create your bibliography or
S1,Thank you. Did you use the library to find information for this research project? And,"No, just Microsoft Word. And then using like [Alpha APA?], basically.",Cataldo-etal_G15_Transcript,"No, just Microsoft Word. And then using like [Alpha APA?], basically."
S2,"I usually do my research at the library, but I don't necessarily use any of the things in",Thank you. Did you use the library to find information for this research project? And,Cataldo-etal_G15_Transcript,Thank you. Did you use the library to find information for this research project? And
S1,"That makes sense. And then, what devices do you use to access the internet to get","I usually do my research at the library, but I don't necessarily use any of the things in",Cataldo-etal_G15_Transcript,"I usually do my research at the library, but I don't necessarily use any of the things in"
S2,Just the portal to get into CINAHL and [to get in?] from there.,"That makes sense. And then, what devices do you use to access the internet to get",Cataldo-etal_G15_Transcript,"That makes sense. And then, what devices do you use to access the internet to get"
S1,Do you bring your laptop?,Just the portal to get into CINAHL and [to get in?] from there.,Cataldo-etal_G15_Transcript,Just the portal to get into CINAHL and [to get in?] from there.
S2,Mm-hmm.,Do you bring your laptop?,Cataldo-etal_G15_Transcript,Do you bring your laptop?
S1,Okay. What device could you not live without?,Mm-hmm.,Cataldo-etal_G15_Transcript,Mm-hmm.
S2,Probably my laptop [laughter].,Okay. What device could you not live without?,Cataldo-etal_G15_Transcript,Okay. What device could you not live without?
S1,And do you ever use social media for schoolwork?,Probably my laptop [laughter].,Cataldo-etal_G15_Transcript,Probably my laptop [laughter].
S2,Yeah.,And do you ever use social media for schoolwork?,Cataldo-etal_G15_Transcript,And do you ever use social media for schoolwork?
S1,Okay. Cool. Great. [inaudible] the instructions. Okay. So what I'm going to do is sort of,Yeah.,Cataldo-etal_G15_Transcript,Yeah.
S2,So just use the one that's actually just going to pull [crosstalk].,Okay. Cool. Great. [inaudible] the instructions. Okay. So what I'm going to do is sort of,Cataldo-etal_G15_Transcript,Okay. Cool. Great. [inaudible] the instructions. Okay. So what I'm going to do is sort of
S1,Yeah. And so we're going to talk out loud as we're getting into these. And do you have,So just use the one that's actually just going to pull [crosstalk].,Cataldo-etal_G15_Transcript,So just use the one that's actually just going to pull [crosstalk].
S2,No.,Yeah. And so we're going to talk out loud as we're getting into these. And do you have,Cataldo-etal_G15_Transcript,Yeah. And so we're going to talk out loud as we're getting into these. And do you have
S1,Okay. Go ahead and hit next. You can use either one.,No.,Cataldo-etal_G15_Transcript,No.
S1,Okay. So you're browsing the internet and you encounter that video and you have an,Okay. Go ahead and hit next. You can use either one.,Cataldo-etal_G15_Transcript,Okay. Go ahead and hit next. You can use either one.
S2,So really think about it?,Okay. So you're browsing the internet and you encounter that video and you have an,Cataldo-etal_G15_Transcript,Okay. So you're browsing the internet and you encounter that video and you have an
S1,Yeah. Yeah. I mean think about what you would type in if you were doing this project,So really think about it?,Cataldo-etal_G15_Transcript,So really think about it?
S2,So I think I would put Burmese python at least and then probably biodiversity. Just,Yeah. Yeah. I mean think about what you would type in if you were doing this project,Cataldo-etal_G15_Transcript,Yeah. Yeah. I mean think about what you would type in if you were doing this project
S1,Okay. All right. So now you have this set of Google search results. And we want you to,So I think I would put Burmese python at least and then probably biodiversity. Just,Cataldo-etal_G15_Transcript,So I think I would put Burmese python at least and then probably biodiversity. Just
S2,How many am I supposed to pick?,Okay. All right. So now you have this set of Google search results. And we want you to,Cataldo-etal_G15_Transcript,Okay. All right. So now you have this set of Google search results. And we want you to
S1,20. 20 of them.,How many am I supposed to pick?,Cataldo-etal_G15_Transcript,How many am I supposed to pick?
S2,"So, I guess as I'm going through, I'm going to look for more legitimate sites. So this",20. 20 of them.,Cataldo-etal_G15_Transcript,20. 20 of them.
S1,And if you want to open it and look you can.,"So, I guess as I'm going through, I'm going to look for more legitimate sites. So this",Cataldo-etal_G15_Transcript,"So, I guess as I'm going through, I'm going to look for more legitimate sites. So this"
S2,Okay. So this one basically looks very similar to the topic that they're talking about so-,And if you want to open it and look you can.,Cataldo-etal_G15_Transcript,And if you want to open it and look you can.
S1,"Oh, you're just exploring.",Okay. So this one basically looks very similar to the topic that they're talking about so-,Cataldo-etal_G15_Transcript,Okay. So this one basically looks very similar to the topic that they're talking about so-
S2,Just exploring?,"Oh, you're just exploring.",Cataldo-etal_G15_Transcript,"Oh, you're just exploring."
S1,Yeah.,Just exploring?,Cataldo-etal_G15_Transcript,Just exploring?
S2,So this looks like one that's [birds?] and somebody's talking to them in this,Yeah.,Cataldo-etal_G15_Transcript,Yeah.
S2,"This might be interesting. Actually, sorry no. I don't know anything about Burmese",So this looks like one that's [birds?] and somebody's talking to them in this,Cataldo-etal_G15_Transcript,So this looks like one that's [birds?] and somebody's talking to them in this
S2,"It's sort of interesting talking about invasive Burmese pythons, so. This would","This might be interesting. Actually, sorry no. I don't know anything about Burmese",Cataldo-etal_G15_Transcript,"This might be interesting. Actually, sorry no. I don't know anything about Burmese"
S1,Okay. So what are you thinking as you look at these results?,"It's sort of interesting talking about invasive Burmese pythons, so. This would",Cataldo-etal_G15_Transcript,"It's sort of interesting talking about invasive Burmese pythons, so. This would"
S2,"I'm just looking if they apply to what I'm trying to find, and most of them -- I don't",Okay. So what are you thinking as you look at these results?,Cataldo-etal_G15_Transcript,Okay. So what are you thinking as you look at these results?
S1,Why did you select that one?,"I'm just looking if they apply to what I'm trying to find, and most of them -- I don't",Cataldo-etal_G15_Transcript,"I'm just looking if they apply to what I'm trying to find, and most of them -- I don't"
S2,"This one, or, which one did I just click? I don't even know which one.",Why did you select that one?,Cataldo-etal_G15_Transcript,Why did you select that one?
S1,Was it that one? I think it was that one [laughter].,"This one, or, which one did I just click? I don't even know which one.",Cataldo-etal_G15_Transcript,"This one, or, which one did I just click? I don't even know which one."
S2,No. This is a different one.,Was it that one? I think it was that one [laughter].,Cataldo-etal_G15_Transcript,Was it that one? I think it was that one [laughter].
S1,"Scroll down. Yeah, it was this one I think.",No. This is a different one.,Cataldo-etal_G15_Transcript,No. This is a different one.
S2,It just said or is this one?,"Scroll down. Yeah, it was this one I think.",Cataldo-etal_G15_Transcript,"Scroll down. Yeah, it was this one I think."
S1,"It was a little bit more -- yeah, it was a little bit more, if you come down.",It just said or is this one?,Cataldo-etal_G15_Transcript,It just said or is this one?
S2,"Oh, this one?","It was a little bit more -- yeah, it was a little bit more, if you come down.",Cataldo-etal_G15_Transcript,"It was a little bit more -- yeah, it was a little bit more, if you come down."
S1,"It was that one right there, yeah. No [laughter].","Oh, this one?",Cataldo-etal_G15_Transcript,"Oh, this one?"
S2,Oh. This one?,"It was that one right there, yeah. No [laughter].",Cataldo-etal_G15_Transcript,"It was that one right there, yeah. No [laughter]."
S1,Yeah. So why did you select that one?,Oh. This one?,Cataldo-etal_G15_Transcript,Oh. This one?
S2,"When I first selected it, I saw just where this website's from. So I was like, ""Dot gov,",Yeah. So why did you select that one?,Cataldo-etal_G15_Transcript,Yeah. So why did you select that one?
S1,Okay. Great explanation. Thank you [laughter].,"When I first selected it, I saw just where this website's from. So I was like, ""Dot gov,",Cataldo-etal_G15_Transcript,"When I first selected it, I saw just where this website's from. So I was like, ""Dot gov,"
S2,What number am I on now?,Okay. Great explanation. Thank you [laughter].,Cataldo-etal_G15_Transcript,Okay. Great explanation. Thank you [laughter].
S1,I think six right now.,What number am I on now?,Cataldo-etal_G15_Transcript,What number am I on now?
S2,"Six [inaudible]. This might be interesting, too. This is some more things that they're",I think six right now.,Cataldo-etal_G15_Transcript,I think six right now.
S1,Okay.,"Six [inaudible]. This might be interesting, too. This is some more things that they're",Cataldo-etal_G15_Transcript,"Six [inaudible]. This might be interesting, too. This is some more things that they're"
S2,[inaudible]. This is one interesting on some solutions. So same thing it looks like. If,Okay.,Cataldo-etal_G15_Transcript,Okay.
S2,This ones more like an article.,[inaudible]. This is one interesting on some solutions. So same thing it looks like. If,Cataldo-etal_G15_Transcript,[inaudible]. This is one interesting on some solutions. So same thing it looks like. If
S1,"So what are you looking for, right now?",This ones more like an article.,Cataldo-etal_G15_Transcript,This ones more like an article.
S2,"So this is a very similar topic, exactly [someone?] written about the same exact topic","So what are you looking for, right now?",Cataldo-etal_G15_Transcript,"So what are you looking for, right now?"
S1,"Oh, yeah. Just escape from it.","So this is a very similar topic, exactly [someone?] written about the same exact topic",Cataldo-etal_G15_Transcript,"So this is a very similar topic, exactly [someone?] written about the same exact topic"
S2,"So, again, just looking at -- it looks like I am coming on the same basic on this search,","Oh, yeah. Just escape from it.",Cataldo-etal_G15_Transcript,"Oh, yeah. Just escape from it."
S1,"So you just have the four pages. It's limited to the four pages, so just pick -- we'll have","So, again, just looking at -- it looks like I am coming on the same basic on this search,",Cataldo-etal_G15_Transcript,"So, again, just looking at -- it looks like I am coming on the same basic on this search,"
S2,"Okay, so I just need 10 more [laughter].","So you just have the four pages. It's limited to the four pages, so just pick -- we'll have",Cataldo-etal_G15_Transcript,"So you just have the four pages. It's limited to the four pages, so just pick -- we'll have"
S1,Yeah.,"Okay, so I just need 10 more [laughter].",Cataldo-etal_G15_Transcript,"Okay, so I just need 10 more [laughter]."
S2,I would look into most of these.,Yeah.,Cataldo-etal_G15_Transcript,Yeah.
S1,So what made you select that one that you just selected?,I would look into most of these.,Cataldo-etal_G15_Transcript,I would look into most of these.
S2,"This one also, looks like from a more credible website, and then it has the same exact",So what made you select that one that you just selected?,Cataldo-etal_G15_Transcript,So what made you select that one that you just selected?
S2,"This one's interesting, predators in training. So this might a solution, I guess. Instead","This one also, looks like from a more credible website, and then it has the same exact",Cataldo-etal_G15_Transcript,"This one also, looks like from a more credible website, and then it has the same exact"
S1,Okay.,"This one's interesting, predators in training. So this might a solution, I guess. Instead",Cataldo-etal_G15_Transcript,"This one's interesting, predators in training. So this might a solution, I guess. Instead"
S2,I'm thinking about different aspects of my paper that I want to write. Because a lot of,Okay.,Cataldo-etal_G15_Transcript,Okay.
S2,This might be interesting to watch. I don't know this is the larger one. I might look,I'm thinking about different aspects of my paper that I want to write. Because a lot of,Cataldo-etal_G15_Transcript,I'm thinking about different aspects of my paper that I want to write. Because a lot of
S2,And I'd probably look at this one too. It'd be what type of animals they are impacting,This might be interesting to watch. I don't know this is the larger one. I might look,Cataldo-etal_G15_Transcript,This might be interesting to watch. I don't know this is the larger one. I might look
S1,Okay.,And I'd probably look at this one too. It'd be what type of animals they are impacting,Cataldo-etal_G15_Transcript,And I'd probably look at this one too. It'd be what type of animals they are impacting
S2,Wait. The second one.,Okay.,Cataldo-etal_G15_Transcript,Okay.
S1,"Yeah, that was the other one.",Wait. The second one.,Cataldo-etal_G15_Transcript,Wait. The second one.
S2,It was this one.,"Yeah, that was the other one.",Cataldo-etal_G15_Transcript,"Yeah, that was the other one."
S1,"No, it was that one.",It was this one.,Cataldo-etal_G15_Transcript,It was this one.
S2,[I'll do that?]. That's not too specific.,"No, it was that one.",Cataldo-etal_G15_Transcript,"No, it was that one."
S2,"Let me look at this one probably, too.",[I'll do that?]. That's not too specific.,Cataldo-etal_G15_Transcript,[I'll do that?]. That's not too specific.
S1,Why do you say that?,"Let me look at this one probably, too.",Cataldo-etal_G15_Transcript,"Let me look at this one probably, too."
S2,"When I went into it, also -- oh, is this the one I clicked on?",Why do you say that?,Cataldo-etal_G15_Transcript,Why do you say that?
S1,Yeah.,"When I went into it, also -- oh, is this the one I clicked on?",Cataldo-etal_G15_Transcript,"When I went into it, also -- oh, is this the one I clicked on?"
S2,"I mean it was very similar to the other articles I picked, too, but it has the same topics",Yeah.,Cataldo-etal_G15_Transcript,Yeah.
S1,Great.,"I mean it was very similar to the other articles I picked, too, but it has the same topics",Cataldo-etal_G15_Transcript,"I mean it was very similar to the other articles I picked, too, but it has the same topics"
S2,"This would be interesting to look at. I don't know how much I would really use, but",Great.,Cataldo-etal_G15_Transcript,Great.
S1,Okay.,"This would be interesting to look at. I don't know how much I would really use, but",Cataldo-etal_G15_Transcript,"This would be interesting to look at. I don't know how much I would really use, but"
S2,Maybe I'll find an article [laughter].,Okay.,Cataldo-etal_G15_Transcript,Okay.
S2,"Oh. This will be interesting. Yeah, I would probably use this one too.",Maybe I'll find an article [laughter].,Cataldo-etal_G15_Transcript,Maybe I'll find an article [laughter].
S1,Okay. And why is that?,"Oh. This will be interesting. Yeah, I would probably use this one too.",Cataldo-etal_G15_Transcript,"Oh. This will be interesting. Yeah, I would probably use this one too."
S2,I think this is in reference to that last -- one of the last articles I saw too in the US,Okay. And why is that?,Cataldo-etal_G15_Transcript,Okay. And why is that?
S1,"Yeah, it's that one.",I think this is in reference to that last -- one of the last articles I saw too in the US,Cataldo-etal_G15_Transcript,I think this is in reference to that last -- one of the last articles I saw too in the US
S2,How many am I at now?,"Yeah, it's that one.",Cataldo-etal_G15_Transcript,"Yeah, it's that one."
S1,Okay. Go back to the -- let's count because I think you need three more but let's make,How many am I at now?,Cataldo-etal_G15_Transcript,How many am I at now?
S2,It's just one?,Okay. Go back to the -- let's count because I think you need three more but let's make,Cataldo-etal_G15_Transcript,Okay. Go back to the -- let's count because I think you need three more but let's make
S1,"I must have been totally off [laughter]. All right. Yeah, just one more.",It's just one?,Cataldo-etal_G15_Transcript,It's just one?
S2,"So when I'm looking at this, I'm just supposed to be what? Links that actually click? Is","I must have been totally off [laughter]. All right. Yeah, just one more.",Cataldo-etal_G15_Transcript,"I must have been totally off [laughter]. All right. Yeah, just one more."
S1,"Whatever you think helpful. I mean, if you click it and it's not helpful, then no.","So when I'm looking at this, I'm just supposed to be what? Links that actually click? Is",Cataldo-etal_G15_Transcript,"So when I'm looking at this, I'm just supposed to be what? Links that actually click? Is"
S2,Okay.,"Whatever you think helpful. I mean, if you click it and it's not helpful, then no.",Cataldo-etal_G15_Transcript,"Whatever you think helpful. I mean, if you click it and it's not helpful, then no."
S2,Trying to see if this is distribution.,Okay.,Cataldo-etal_G15_Transcript,Okay.
S2,I don't know.,Trying to see if this is distribution.,Cataldo-etal_G15_Transcript,Trying to see if this is distribution.
S2,I might click on this because I'm able to get a PDF from it. We'll just [inaudible] --,I don't know.,Cataldo-etal_G15_Transcript,I don't know.
S1,That one. Yeah. Okay. So that might be helpful.,I might click on this because I'm able to get a PDF from it. We'll just [inaudible] --,Cataldo-etal_G15_Transcript,I might click on this because I'm able to get a PDF from it. We'll just [inaudible] --
S2,Yeah.,That one. Yeah. Okay. So that might be helpful.,Cataldo-etal_G15_Transcript,That one. Yeah. Okay. So that might be helpful.
S1,Okay. Okay. Great. So hit next until you're page four and then go into it. And then go,Yeah.,Cataldo-etal_G15_Transcript,Yeah.
S2,Okay. So I click into it and not actually look into it -- look at them and see if I would,Okay. Okay. Great. So hit next until you're page four and then go into it. And then go,Cataldo-etal_G15_Transcript,Okay. Okay. Great. So hit next until you're page four and then go into it. And then go
S2,So this is the same list of --,Okay. So I click into it and not actually look into it -- look at them and see if I would,Cataldo-etal_G15_Transcript,Okay. So I click into it and not actually look into it -- look at them and see if I would
S2,The ones I chose?,So this is the same list of --,Cataldo-etal_G15_Transcript,So this is the same list of --
S1,Yeah. So if you think you'd use them and whether -- so you may or may not find,The ones I chose?,Cataldo-etal_G15_Transcript,The ones I chose?
S2,On this paper.,Yeah. So if you think you'd use them and whether -- so you may or may not find,Cataldo-etal_G15_Transcript,Yeah. So if you think you'd use them and whether -- so you may or may not find
S1,Does that make sense?,On this paper.,Cataldo-etal_G15_Transcript,On this paper.
S2,Yeah [laughter]. So let's see.,Does that make sense?,Cataldo-etal_G15_Transcript,Does that make sense?
S2,I think I would cite this. You still have facts in there that I would not have known. So I,Yeah [laughter]. So let's see.,Cataldo-etal_G15_Transcript,Yeah [laughter]. So let's see.
S1,Okay.,I think I would cite this. You still have facts in there that I would not have known. So I,Cataldo-etal_G15_Transcript,I think I would cite this. You still have facts in there that I would not have known. So I
S2,"This I don't think I would cite, I would read more just to see what they're saying. I",Okay.,Cataldo-etal_G15_Transcript,Okay.
S1,Okay.,"This I don't think I would cite, I would read more just to see what they're saying. I",Cataldo-etal_G15_Transcript,"This I don't think I would cite, I would read more just to see what they're saying. I"
S2,"This I would probably site too, again because it looks more like a study was performed",Okay.,Cataldo-etal_G15_Transcript,Okay.
S2,I would most likely cite that as well. It looks like it has other facts about -- I don't know,"This I would probably site too, again because it looks more like a study was performed",Cataldo-etal_G15_Transcript,"This I would probably site too, again because it looks more like a study was performed"
S2,I don't think I would cite this. I would probably just try to find another source that,I would most likely cite that as well. It looks like it has other facts about -- I don't know,Cataldo-etal_G15_Transcript,I would most likely cite that as well. It looks like it has other facts about -- I don't know
S1,"And why not, what was about it that you --?",I don't think I would cite this. I would probably just try to find another source that,Cataldo-etal_G15_Transcript,I don't think I would cite this. I would probably just try to find another source that
S2,"Also the same thing, it doesn't look like they did any type of -- this seems more like","And why not, what was about it that you --?",Cataldo-etal_G15_Transcript,"And why not, what was about it that you --?"
S1,Okay. I kind of agre e.,"Also the same thing, it doesn't look like they did any type of -- this seems more like",Cataldo-etal_G15_Transcript,"Also the same thing, it doesn't look like they did any type of -- this seems more like"
S2,So I like this one. This one has a risk assessment to it. It breaks down the different,Okay. I kind of agre e.,Cataldo-etal_G15_Transcript,Okay. I kind of agre e.
S2,I don't know if this was someone else's paper. I don't know about this. Or if it was a,So I like this one. This one has a risk assessment to it. It breaks down the different,Cataldo-etal_G15_Transcript,So I like this one. This one has a risk assessment to it. It breaks down the different
S2,I would probably cite this. This look like another study that was performed. So this is,I don't know if this was someone else's paper. I don't know about this. Or if it was a,Cataldo-etal_G15_Transcript,I don't know if this was someone else's paper. I don't know about this. Or if it was a
S1,I wouldn't either [laughter].,I would probably cite this. This look like another study that was performed. So this is,Cataldo-etal_G15_Transcript,I would probably cite this. This look like another study that was performed. So this is
S2,"Okay. Yeah, I was like, ""Oh."" Let's see. This is another study, so yeah, I probably would",I wouldn't either [laughter].,Cataldo-etal_G15_Transcript,I wouldn't either [laughter].
S1,Okay.,"Okay. Yeah, I was like, ""Oh."" Let's see. This is another study, so yeah, I probably would",Cataldo-etal_G15_Transcript,"Okay. Yeah, I was like, ""Oh."" Let's see. This is another study, so yeah, I probably would"
S2,"Is it this one? Yes [laughter]. Yeah, this looks like another study which I would",Okay.,Cataldo-etal_G15_Transcript,Okay.
S1,Okay. Go ahead and hit submit. Okay. So this is the list of items you didn't choose as,"Is it this one? Yes [laughter]. Yeah, this looks like another study which I would",Cataldo-etal_G15_Transcript,"Is it this one? Yes [laughter]. Yeah, this looks like another study which I would"
S2,"All right. So, even though I probably naturally would look into Wikipedia really fast",Okay. Go ahead and hit submit. Okay. So this is the list of items you didn't choose as,Cataldo-etal_G15_Transcript,Okay. Go ahead and hit submit. Okay. So this is the list of items you didn't choose as
S1,What about the top one?,"All right. So, even though I probably naturally would look into Wikipedia really fast",Cataldo-etal_G15_Transcript,"All right. So, even though I probably naturally would look into Wikipedia really fast"
S2,"Oh, the first one, the thing that turned me off was that it said sponsored here and I",What about the top one?,Cataldo-etal_G15_Transcript,What about the top one?
S1,Okay. Sounds good.,"Oh, the first one, the thing that turned me off was that it said sponsored here and I",Cataldo-etal_G15_Transcript,"Oh, the first one, the thing that turned me off was that it said sponsored here and I"
S2,This looks like a distribution so this would be interesting to look at really fast but I,Okay. Sounds good.,Cataldo-etal_G15_Transcript,Okay. Sounds good.
S1,Yeah.,This looks like a distribution so this would be interesting to look at really fast but I,Cataldo-etal_G15_Transcript,This looks like a distribution so this would be interesting to look at really fast but I
S2,"I don't know what this is. Commonly kept snakes. Again, I don't know how that would",Yeah.,Cataldo-etal_G15_Transcript,Yeah.
S1,Okay.,"I don't know what this is. Commonly kept snakes. Again, I don't know how that would",Cataldo-etal_G15_Transcript,"I don't know what this is. Commonly kept snakes. Again, I don't know how that would"
S2,"I think I saw this. Again, this looks like it's just an article. It might be interesting for me",Okay.,Cataldo-etal_G15_Transcript,Okay.
S1,Okay.,"I think I saw this. Again, this looks like it's just an article. It might be interesting for me",Cataldo-etal_G15_Transcript,"I think I saw this. Again, this looks like it's just an article. It might be interesting for me"
S2,"That one and this one. I might look at this, too. I don't know. There wasn't seem like a",Okay.,Cataldo-etal_G15_Transcript,Okay.
S2,"I might use this -- I don't know. I didn't really see it at first, or I skipped through it too","That one and this one. I might look at this, too. I don't know. There wasn't seem like a",Cataldo-etal_G15_Transcript,"That one and this one. I might look at this, too. I don't know. There wasn't seem like a"
S1,Was there any reason why you skipped past it the first time?,"I might use this -- I don't know. I didn't really see it at first, or I skipped through it too",Cataldo-etal_G15_Transcript,"I might use this -- I don't know. I didn't really see it at first, or I skipped through it too"
S2,The first time just saw -- I thought there was no more information outside this. I,Was there any reason why you skipped past it the first time?,Cataldo-etal_G15_Transcript,Was there any reason why you skipped past it the first time?
S1,Okay.,The first time just saw -- I thought there was no more information outside this. I,Cataldo-etal_G15_Transcript,The first time just saw -- I thought there was no more information outside this. I
S2,Without purchasing it or --,Okay.,Cataldo-etal_G15_Transcript,Okay.
S1,Good.,Without purchasing it or --,Cataldo-etal_G15_Transcript,Without purchasing it or --
S2,And this one. I think the reason I didn't use this one is that when I looked at it really --,Good.,Cataldo-etal_G15_Transcript,Good.
S2,Okay.,And this one. I think the reason I didn't use this one is that when I looked at it really --,Cataldo-etal_G15_Transcript,And this one. I think the reason I didn't use this one is that when I looked at it really --
S2,"I don't even think I clicked through this one. This one, I don't know if it has a lot of",Okay.,Cataldo-etal_G15_Transcript,Okay.
S1,Okay.,"I don't even think I clicked through this one. This one, I don't know if it has a lot of",Cataldo-etal_G15_Transcript,"I don't even think I clicked through this one. This one, I don't know if it has a lot of"
S2,"This one just really fast when I clicked on it, it said not peer reviewed at the top. So I",Okay.,Cataldo-etal_G15_Transcript,Okay.
